流水號,日期,縣市,區別,里別,調查種類,調查戶數,陽性戶數,調查積水容器數戶內,調查積水容器數戶外,調查積水容器數合計,陽性容器數戶內,陽性容器數戶外,陽性容器數合計,布氏指數,布氏級數,容器指數,容器級數
76,20250807,臺北市,中正區,梅花里,機關,1,0,0,4,4,0,0,0,0,0,0,0
77,20250807,臺北市,中正區,東門里,機關,1,0,0,7,7,0,0,0,0,0,0,0
78,20250807,臺北市,大同區,國順里,住宅,54,0,0,8,8,0,0,0,0,0,0,0
79,20250807,臺北市,大同區,國慶里,住宅,56,2,0,22,22,0,2,2,4,1,9,3
80,20250807,臺北市,士林區,福中里,住宅,72,1,0,27,27,0,1,1,1,1,4,2
81,20250807,臺北市,士林區,百齡里,住宅,40,0,0,13,13,0,0,0,0,0,0,0
82,20250807,臺北市,士林區,百齡里,住宅,72,0,0,4,4,0,0,0,0,0,0,0
83,20250807,臺北市,士林區,福華里,住宅,25,0,0,6,6,0,0,0,0,0,0,0
84,20250807,臺北市,士林區,福安里,住宅,57,0,0,11,11,0,0,0,0,0,0,0
85,20250807,臺北市,士林區,富洲里,住宅,60,1,0,36,36,0,1,1,2,1,3,2
86,20250807,臺北市,士林區,公館里,住宅,19,1,0,36,36,0,16,16,84,7,44,9
87,20250807,臺北市,士林區,平等里,住宅,51,1,0,19,19,0,1,1,2,1,5,2
88,20250807,臺北市,士林區,溪山里,住宅,53,1,0,28,28,0,1,1,2,1,4,2
89,20250808,臺北市,北投區,裕民里,住宅,50,1,0,21,21,0,1,1,2,1,5,2
90,20250808,臺北市,北投區,榮光里,住宅,50,1,0,21,21,0,1,1,2,1,5,2
91,20250808,臺北市,士林區,公館里,住宅,26,0,0,66,66,0,0,0,0,0,0,0
92,20250808,臺北市,士林區,天祿里,住宅,60,0,0,18,18,0,0,0,0,0,0,0
93,20250808,臺北市,士林區,天壽里,住宅,60,0,0,5,5,0,0,0,0,0,0,0
94,20250808,臺北市,士林區,富洲里,學校,1,1,0,8,8,0,3,3,300,9,38,8
95,20250808,臺北市,中正區,幸福里,機關,1,0,0,10,10,0,0,0,0,0,0,0
96,20250808,臺北市,中正區,梅花里,機關,1,0,3,1,4,0,0,0,0,0,0,0
97,20250808,臺北市,萬華區,福星里,住宅,50,0,0,83,83,0,0,0,0,0,0,0
98,20250808,臺北市,文山區,萬芳里,住宅,66,2,0,18,18,0,2,2,3,1,11,4
99,20250808,臺北市,內湖區,清白里,住宅,22,0,0,2,2,0,0,0,0,0,0,0
100,20250808,臺北市,內湖區,湖元里,空地,1,0,0,0,0,0,0,0,0,0,0,0
101,20250808,臺北市,內湖區,湖元里,菜園,1,0,0,2,2,0,0,0,0,0,0,0
102,20250808,臺北市,內湖區,湖興里,菜園,1,0,0,3,3,0,0,0,0,0,0,0
103,20250808,臺北市,內湖區,寶湖里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
104,20250808,臺北市,內湖區,寶湖里,菜園,1,0,0,3,3,0,0,0,0,0,0,0
105,20250808,臺北市,南港區,新富里,住宅,50,1,0,5,5,0,1,1,2,1,20,5
106,20250808,臺北市,大安區,龍安里,機關,1,1,0,5,5,0,4,4,400,9,80,9
107,20250808,臺北市,大安區,龍安里,機關,1,1,0,3,3,0,3,3,300,9,100,9
108,20250808,臺北市,大安區,龍坡里,機關,1,1,0,3,3,0,3,3,300,9,100,9
109,20250808,臺北市,信義區,興雅里,機關,1,0,10,3,13,0,0,0,0,0,0,0
110,20250808,臺北市,中山區,興亞里,學校,1,0,14,1,15,0,0,0,0,0,0,0
111,20250808,臺北市,中山區,興亞里,菜園,1,0,0,2,2,0,0,0,0,0,0,0
112,20250808,臺北市,中正區,富水里,機關,1,0,5,0,5,0,0,0,0,0,0,0
113,20250809,臺北市,士林區,公館里,住宅,18,0,0,24,24,0,0,0,0,0,0,0
114,20250811,臺北市,士林區,公館里,住宅,18,0,0,5,5,0,0,0,0,0,0,0
115,20250811,臺北市,士林區,天玉里,住宅,60,0,0,20,20,0,0,0,0,0,0,0
116,20250811,臺北市,士林區,天母里,住宅,60,0,0,8,8,0,0,0,0,0,0,0
117,20250811,臺北市,北投區,稻香里,住宅,50,0,0,8,8,0,0,0,0,0,0,0
118,20250811,臺北市,北投區,桃源里,住宅,50,1,0,13,13,0,1,1,2,1,8,3
119,20250811,臺北市,中正區,南門里,機關,1,0,0,5,5,0,0,0,0,0,0,0
120,20250811,臺北市,中正區,愛國里,機關,1,0,0,0,0,0,0,0,0,0,0,0
121,20250811,臺北市,中山區,下埤里,學校,1,1,8,5,13,0,2,2,200,9,15,5
122,20250811,臺北市,中山區,下埤里,菜園,1,1,0,1,1,0,1,1,100,8,100,9
123,20250811,臺北市,大安區,敦煌里,機關,1,0,0,2,2,0,0,0,0,0,0,0
124,20250811,臺北市,大安區,敦安里,機關,1,1,0,7,7,0,1,1,100,8,14,4
125,20250811,臺北市,大安區,仁慈里,機關,1,0,0,10,10,0,0,0,0,0,0,0
126,20250811,臺北市,大安區,仁愛里,機關,1,0,0,2,2,0,0,0,0,0,0,0
127,20250811,臺北市,松山區,三民里,住宅,56,0,0,25,25,0,0,0,0,0,0,0
128,20250811,臺北市,松山區,精忠里,學校,1,0,0,11,11,0,0,0,0,0,0,0
129,20250811,臺北市,松山區,精忠里,菜園,1,0,0,4,4,0,0,0,0,0,0,0
130,20250811,臺北市,信義區,西村里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
131,20250811,臺北市,信義區,西村里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
132,20250811,臺北市,信義區,西村里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
133,20250811,臺北市,信義區,西村里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
134,20250811,臺北市,信義區,西村里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
135,20250811,臺北市,信義區,西村里,機關,1,0,5,2,7,0,0,0,0,0,0,0
136,20250811,臺北市,內湖區,西安里,學校,1,0,0,20,20,0,0,0,0,0,0,0
137,20250811,臺北市,文山區,指南里,學校,1,0,0,7,7,0,0,0,0,0,0,0
138,20250811,臺北市,文山區,指南里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
139,20250811,臺北市,萬華區,萬壽里,住宅,50,1,0,86,86,0,1,1,2,1,1,1
140,20250811,臺北市,文山區,興安里,菜園,2,0,0,0,0,0,0,0,0,0,0,0
141,20250811,臺北市,文山區,興安里,學校,1,0,0,0,0,0,0,0,0,0,0,0
142,20250811,臺北市,大同區,景星里,住宅,52,0,0,2,2,0,0,0,0,0,0,0
143,20250811,臺北市,大同區,隆和里,住宅,52,0,0,0,0,0,0,0,0,0,0,0
144,20250812,臺北市,中正區,黎明里,機關,1,0,0,2,2,0,0,0,0,0,0,0
145,20250812,臺北市,文山區,萬年里,學校,1,0,0,8,8,0,0,0,0,0,0,0
146,20250812,臺北市,文山區,萬年里,菜園,2,0,0,1,1,0,0,0,0,0,0,0
147,20250812,臺北市,大同區,重慶里,市場,0,0,0,21,21,0,0,0,0,0,0,0
148,20250812,臺北市,大同區,保安里,住宅,50,0,0,0,0,0,0,0,0,0,0,0
149,20250812,臺北市,萬華區,青山里,學校,1,0,0,8,8,0,0,0,0,0,0,0
150,20250812,臺北市,萬華區,西門里,住宅,50,0,0,74,74,0,0,0,0,0,0,0
151,20250812,臺北市,萬華區,雙園里,學校,1,0,0,10,10,0,0,0,0,0,0,0
152,20250812,臺北市,南港區,鴻福里,住宅,50,2,0,22,22,0,2,2,4,1,9,3
153,20250812,臺北市,信義區,新仁里,機關,1,0,0,8,8,0,0,0,0,0,0,0
154,20250812,臺北市,大安區,德安里,機關,1,1,0,9,9,0,2,2,200,9,22,6
155,20250812,臺北市,大安區,新龍里,機關,1,0,0,7,7,0,0,0,0,0,0,0
156,20250812,臺北市,信義區,松光里,住宅,31,0,0,3,3,0,0,0,0,0,0,0
157,20250812,臺北市,信義區,四育里,學校,1,0,0,16,16,0,0,0,0,0,0,0
158,20250812,臺北市,信義區,四育里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
159,20250812,臺北市,信義區,四育里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
160,20250812,臺北市,大安區,臥龍里,機關,1,0,0,0,0,0,0,0,0,0,0,0
161,20250812,臺北市,大安區,華聲里,機關,1,1,0,5,5,0,3,3,300,9,60,9
162,20250812,臺北市,中山區,成功里,住宅,32,0,0,3,3,0,0,0,0,0,0,0
163,20250812,臺北市,中山區,金泰里,學校,1,1,7,0,7,1,0,1,100,8,14,4
164,20250812,臺北市,中山區,金泰里,菜園,1,0,0,5,5,0,0,0,0,0,0,0
165,20250812,臺北市,中正區,南門里,機關,1,0,0,0,0,0,0,0,0,0,0,0
166,20250812,臺北市,中正區,南門里,機關,1,0,0,0,0,0,0,0,0,0,0,0
167,20250812,臺北市,中正區,光復里,機關,1,0,0,2,2,0,0,0,0,0,0,0
168,20250812,臺北市,北投區,文化里,學校,50,0,0,10,10,0,0,0,0,0,0,0
169,20250812,臺北市,士林區,永福里,住宅,54,0,0,5,5,0,0,0,0,0,0,0
170,20250812,臺北市,士林區,公館里,住宅,53,0,0,3,3,0,0,0,0,0,0,0
171,20250812,臺北市,北投區,吉利里,學校,1,0,0,2,2,0,0,0,0,0,0,0
172,20250812,臺北市,北投區,吉利里,學校,1,0,0,2,2,0,0,0,0,0,0,0
173,20250812,臺北市,北投區,榮華里,住宅,50,1,0,8,8,0,1,1,2,1,12,4
174,20250812,臺北市,北投區,文林里,住宅,50,1,0,5,5,0,1,1,2,1,20,5
175,20250812,臺北市,北投區,石牌里,住宅,50,1,0,12,12,0,1,1,2,1,8,3
176,20250812,臺北市,北投區,福興里,其他,1,0,0,5,5,0,0,0,0,0,0,0
177,20250812,臺北市,北投區,福興里,住宅,50,1,0,22,22,0,1,1,2,1,5,2
178,20250813,臺北市,士林區,陽明里,學校,1,0,0,0,0,0,0,0,0,0,0,0
179,20250813,臺北市,士林區,公館里,住宅,36,0,0,5,5,0,0,0,0,0,0,0
180,20250813,臺北市,士林區,永福里,學校,1,0,0,11,11,0,0,0,0,0,0,0
181,20250813,臺北市,內湖區,石潭里,住宅,99,1,0,22,22,0,1,1,1,1,5,2
182,20250813,臺北市,中山區,中原里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
183,20250813,臺北市,中山區,中原里,學校,1,0,3,4,7,0,0,0,0,0,0,0
184,20250813,臺北市,大安區,學府里,機關,1,0,0,12,12,0,0,0,0,0,0,0
185,20250813,臺北市,大安區,光明里,住宅,45,2,0,4,4,0,2,2,4,1,50,9
186,20250813,臺北市,大安區,龍安里,機關,1,0,0,1,1,0,0,0,0,0,0,0
187,20250813,臺北市,大安區,光武里,機關,1,0,0,2,2,0,0,0,0,0,0,0
188,20250813,臺北市,松山區,富泰里,住宅,62,0,0,14,14,0,0,0,0,0,0,0
189,20250813,臺北市,松山區,中華里,菜園,1,0,0,3,3,0,0,0,0,0,0,0
190,20250813,臺北市,松山區,中華里,學校,1,0,0,10,10,0,0,0,0,0,0,0
191,20250813,臺北市,松山區,鵬程里,住宅,3,0,0,10,10,0,0,0,0,0,0,0
192,20250813,臺北市,南港區,百福里,住宅,57,0,0,8,8,0,0,0,0,0,0,0
193,20250813,臺北市,文山區,景仁里,學校,1,0,3,1,4,0,0,0,0,0,0,0
194,20250813,臺北市,文山區,華興里,菜園,2,0,0,12,12,0,0,0,0,0,0,0
195,20250813,臺北市,文山區,華興里,學校,1,0,0,15,15,0,0,0,0,0,0,0
196,20250813,臺北市,萬華區,新起里,住宅,50,0,0,90,90,0,0,0,0,0,0,0
197,20250813,臺北市,中正區,東門里,機關,1,0,0,2,2,0,0,0,0,0,0,0
198,20250813,臺北市,大同區,星明里,住宅,52,0,0,0,0,0,0,0,0,0,0,0
199,20250813,臺北市,大同區,雙連里,住宅,60,0,0,2,2,0,0,0,0,0,0,0
200,20250813,臺北市,中正區,東門里,機關,1,0,15,2,17,0,0,0,0,0,0,0
201,20250814,臺北市,大同區,蓬萊里,住宅,50,1,0,9,9,0,1,1,2,1,11,4
202,20250814,臺北市,大同區,揚雅里,市場,0,0,0,16,16,0,0,0,0,0,0,0
203,20250814,臺北市,大同區,老師里,住宅,37,0,0,1,1,0,0,0,0,0,0,0
204,20250814,臺北市,中正區,河堤里,住宅,50,0,0,6,6,0,0,0,0,0,0,0
205,20250814,臺北市,中正區,黎明里,機關,1,0,0,1,1,0,0,0,0,0,0,0
206,20250814,臺北市,萬華區,菜園里,住宅,50,0,0,78,78,0,0,0,0,0,0,0
207,20250814,臺北市,萬華區,綠堤里,住宅,50,0,0,37,37,0,0,0,0,0,0,0
208,20250814,臺北市,萬華區,青山里,住宅,50,0,0,75,75,0,0,0,0,0,0,0
209,20250814,臺北市,萬華區,日善里,學校,1,0,0,31,31,0,0,0,0,0,0,0
210,20250814,臺北市,文山區,華興里,菜園,1,0,0,2,2,0,0,0,0,0,0,0
211,20250814,臺北市,文山區,華興里,學校,1,0,1,17,18,0,0,0,0,0,0,0
212,20250814,臺北市,文山區,樟腳里,學校,1,0,0,4,4,0,0,0,0,0,0,0
213,20250814,臺北市,文山區,樟腳里,菜園,2,0,0,0,0,0,0,0,0,0,0,0
214,20250814,臺北市,文山區,興邦里,學校,1,0,0,0,0,0,0,0,0,0,0,0
215,20250814,臺北市,文山區,興邦里,菜園,2,0,0,0,0,0,0,0,0,0,0,0
216,20250814,臺北市,南港區,聯成里,住宅,50,1,0,4,4,0,1,1,2,1,25,6
217,20250814,臺北市,內湖區,港富里,住宅,122,1,0,9,9,0,1,1,1,1,11,4
218,20250814,臺北市,松山區,東昌里,住宅,80,0,0,5,5,0,0,0,0,0,0,0
219,20250814,臺北市,松山區,中正里,學校,1,1,0,4,4,0,2,2,200,9,50,9
220,20250814,臺北市,信義區,新仁里,機關,1,0,0,8,8,0,0,0,0,0,0,0
221,20250814,臺北市,信義區,新仁里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
222,20250814,臺北市,松山區,復建里,住宅,66,0,0,18,18,0,0,0,0,0,0,0
223,20250814,臺北市,中山區,大佳里,學校,1,0,0,9,9,0,0,0,0,0,0,0
224,20250814,臺北市,中山區,大佳里,菜園,1,1,0,3,3,0,1,1,100,8,33,8
225,20250814,臺北市,中正區,建國里,機關,1,0,0,0,0,0,0,0,0,0,0,0
226,20250814,臺北市,中正區,南門里,機關,1,0,4,1,5,0,0,0,0,0,0,0
227,20250814,臺北市,中正區,南福里,機關,1,0,2,5,7,0,0,0,0,0,0,0
228,20250814,臺北市,士林區,福林里,學校,1,0,0,4,4,0,0,0,0,0,0,0
229,20250814,臺北市,士林區,富洲里,學校,1,0,0,0,0,0,0,0,0,0,0,0
230,20250814,臺北市,士林區,公館里,住宅,40,0,1,7,8,0,0,0,0,0,0,0
231,20250814,臺北市,北投區,建民里,學校,1,0,0,0,0,0,0,0,0,0,0,0
232,20250814,臺北市,北投區,建民里,學校,1,0,0,0,0,0,0,0,0,0,0,0
233,20250814,臺北市,北投區,長安里,學校,1,0,0,0,0,0,0,0,0,0,0,0
234,20250814,臺北市,北投區,長安里,學校,1,0,0,0,0,0,0,0,0,0,0,0
235,20250814,臺北市,北投區,桃源里,其他,1,0,0,0,0,0,0,0,0,0,0,0
236,20250814,臺北市,北投區,豐年里,住宅,50,0,0,5,5,0,0,0,0,0,0,0
237,20250814,臺北市,北投區,一德里,學校,1,0,0,0,0,0,0,0,0,0,0,0
238,20250814,臺北市,北投區,一德里,其他,1,0,0,0,0,0,0,0,0,0,0,0
239,20250814,臺北市,北投區,一德里,學校,1,0,0,0,0,0,0,0,0,0,0,0
240,20250814,臺北市,北投區,關渡里,學校,1,0,0,0,0,0,0,0,0,0,0,0
241,20250815,臺北市,北投區,秀山里,住宅,85,1,0,8,8,0,1,1,1,1,12,4
242,20250815,臺北市,北投區,大同里,住宅,50,1,0,3,3,0,1,1,2,1,33,8
243,20250815,臺北市,北投區,文化里,住宅,50,0,0,5,5,0,0,0,0,0,0,0
244,20250815,臺北市,北投區,文化里,學校,1,0,0,13,13,0,0,0,0,0,0,0
245,20250815,臺北市,北投區,文化里,學校,1,0,0,13,13,0,0,0,0,0,0,0
246,20250815,臺北市,士林區,明勝里,住宅,43,0,0,5,5,0,0,0,0,0,0,0
247,20250815,臺北市,中正區,龍福里,機關,1,0,6,1,7,0,0,0,0,0,0,0
248,20250815,臺北市,中正區,龍福里,機關,1,0,0,7,7,0,0,0,0,0,0,0
249,20250815,臺北市,中正區,建國里,機關,1,0,0,1,1,0,0,0,0,0,0,0
250,20250815,臺北市,中山區,永安里,學校,1,0,1,2,3,0,0,0,0,0,0,0
251,20250815,臺北市,中山區,永安里,菜園,1,1,0,1,1,0,1,1,100,8,100,9
252,20250815,臺北市,大安區,臥龍里,住宅,60,1,0,10,10,0,1,1,2,1,10,4
253,20250815,臺北市,大安區,福住里,住宅,55,2,0,26,26,0,2,2,4,1,8,3
254,20250815,臺北市,大安區,住安里,住宅,84,1,0,3,3,0,2,2,2,1,67,9
255,20250815,臺北市,大安區,通化里,住宅,50,1,0,3,3,0,1,1,2,1,33,8
256,20250815,臺北市,內湖區,金瑞里,住宅,150,2,0,17,17,0,2,2,1,1,12,4
257,20250815,臺北市,內湖區,東湖里,學校,1,0,11,3,14,0,0,0,0,0,0,0
258,20250815,臺北市,文山區,指南里,菜園,1,0,0,11,11,0,0,0,0,0,0,0
259,20250815,臺北市,文山區,指南里,學校,1,0,0,6,6,0,0,0,0,0,0,0
260,20250815,臺北市,大同區,朝陽里,住宅,50,0,0,17,17,0,0,0,0,0,0,0
261,20250818,臺北市,中正區,梅花里,住宅,50,0,0,0,0,0,0,0,0,0,0,0
262,20250818,臺北市,文山區,興旺里,學校,1,0,0,0,0,0,0,0,0,0,0,0
263,20250818,臺北市,文山區,興旺里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
264,20250818,臺北市,南港區,九如里,住宅,53,2,0,46,46,0,2,2,4,1,4,2
265,20250818,臺北市,內湖區,西湖里,住宅,129,2,0,6,6,0,2,2,2,1,33,8
266,20250818,臺北市,南港區,東明里,住宅,15,0,0,2,2,0,0,0,0,0,0,0
267,20250818,臺北市,信義區,三張里,住宅,119,2,0,9,9,0,3,3,3,1,33,8
268,20250818,臺北市,松山區,中崙里,住宅,58,0,0,6,6,0,0,0,0,0,0,0
269,20250818,臺北市,中山區,大直里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
270,20250818,臺北市,中山區,大直里,學校,1,0,0,5,5,0,0,0,0,0,0,0
271,20250818,臺北市,中正區,水源里,機關,1,0,4,0,4,0,0,0,0,0,0,0
272,20250818,臺北市,中正區,水源里,機關,1,0,3,0,3,0,0,0,0,0,0,0
273,20250818,臺北市,中正區,林興里,機關,1,0,0,5,5,0,0,0,0,0,0,0
274,20250818,臺北市,北投區,中心里,學校,1,0,0,1,1,0,0,0,0,0,0,0
275,20250818,臺北市,北投區,中心里,學校,1,0,0,1,1,0,0,0,0,0,0,0
276,20250818,臺北市,北投區,桃源里,學校,1,0,0,5,5,0,0,0,0,0,0,0
277,20250818,臺北市,北投區,桃源里,學校,1,0,0,5,5,0,0,0,0,0,0,0
278,20250818,臺北市,北投區,關渡里,其他,1,0,0,30,30,0,0,0,0,0,0,0
279,20250818,臺北市,北投區,泉源里,學校,1,0,0,0,0,0,0,0,0,0,0,0
280,20250818,臺北市,北投區,泉源里,學校,1,0,0,0,0,0,0,0,0,0,0,0
281,20250818,臺北市,北投區,關渡里,其他,1,0,0,0,0,0,0,0,0,0,0,0
282,20250818,臺北市,北投區,一德里,學校,1,0,0,0,0,0,0,0,0,0,0,0
283,20250818,臺北市,北投區,一德里,學校,1,0,0,0,0,0,0,0,0,0,0,0
284,20250819,臺北市,北投區,一德里,住宅,50,0,0,9,9,0,0,0,0,0,0,0
285,20250819,臺北市,北投區,一德里,其他,1,0,0,0,0,0,0,0,0,0,0,0
286,20250819,臺北市,北投區,關渡里,學校,1,0,0,1,1,0,0,0,0,0,0,0
287,20250819,臺北市,北投區,關渡里,學校,1,0,0,1,1,0,0,0,0,0,0,0
288,20250819,臺北市,北投區,關渡里,學校,1,0,0,1,1,0,0,0,0,0,0,0
289,20250819,臺北市,北投區,關渡里,住宅,50,0,0,0,0,0,0,0,0,0,0,0
290,20250819,臺北市,北投區,桃源里,其他,1,0,0,0,0,0,0,0,0,0,0,0
291,20250819,臺北市,北投區,中央里,菜園,1,2,0,10,10,0,2,2,200,9,20,5
